epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,96.71,0.48483,0.61139,0.91806,0,0,0,0,0,165.625,0,0.000643625,0.000643625,0.000643625
51,98.5066,0.53362,0.6601,0.94466,0,0,0,0,0,168.875,0,0.00063125,0.00063125,0.00063125
52,100.291,0.4362,0.64608,0.95128,0,0,0,0,0,174.875,0,0.000618875,0.000618875,0.000618875
53,102.088,0.46202,0.62438,0.96178,0,0,0,0,0,191.5,0,0.0006065,0.0006065,0.0006065
54,104.02,0.46022,0.60672,0.94107,0,0,0,0,0,204,0,0.000594125,0.000594125,0.000594125
55,105.893,0.46898,0.60705,0.93154,0,0,0,0,0,203.25,0,0.00058175,0.00058175,0.00058175
56,107.708,0.45504,0.63148,0.95227,0,0,0,0,0,195.5,0,0.000569375,0.000569375,0.000569375
57,109.554,0.46316,0.57017,0.89453,0,0,0,0,0,181.75,0,0.000557,0.000557,0.000557
58,111.296,0.45118,0.58592,0.94356,0,0,0,0,0,178,0,0.000544625,0.000544625,0.000544625
59,113.075,0.42919,0.56009,0.91491,0,0,0,0,0,187.125,0,0.00053225,0.00053225,0.00053225
60,114.863,0.436,0.60058,0.93143,0,0,0,0,0,203.375,0,0.000519875,0.000519875,0.000519875
61,116.802,0.45389,0.56602,0.90132,0,0,0,0,0,208.75,0,0.0005075,0.0005075,0.0005075
62,118.586,0.42999,0.56994,0.89222,0,0,0,0,0,206.5,0,0.000495125,0.000495125,0.000495125
63,120.34,0.45008,0.55999,0.92349,0,0,0,0,0,207.375,0,0.00048275,0.00048275,0.00048275
64,122.236,0.47428,0.75511,0.95732,0,0,0,0,0,205.375,0,0.000470375,0.000470375,0.000470375
65,124.068,0.41393,0.53747,0.86708,0,0,0,0,0,212,0,0.000458,0.000458,0.000458
66,125.829,0.42931,0.56435,0.90119,0,0,0,0,0,221,0,0.000445625,0.000445625,0.000445625
67,127.613,0.4169,0.55978,0.88474,0,0,0,0,0,232.75,0,0.00043325,0.00043325,0.00043325
68,129.471,0.46941,0.59488,0.91951,0,0,0,0,0,242.875,0,0.000420875,0.000420875,0.000420875
69,131.4,0.4068,0.58463,0.92025,0,0,0,0,0,247.375,0,0.0004085,0.0004085,0.0004085
70,133.296,0.42972,0.66716,0.89809,0,0,0,0,0,242.25,0,0.000396125,0.000396125,0.000396125
71,135.094,0.45512,0.55015,0.98095,0,0,0,0,0,232.875,0,0.00038375,0.00038375,0.00038375
72,137.201,0.40821,0.55926,0.90108,0,0,0,0,0,212.625,0,0.000371375,0.000371375,0.000371375
73,138.977,0.51109,0.6204,0.98985,0,0,0,0,0,195.75,0,0.000359,0.000359,0.000359
74,140.767,0.40412,0.59179,0.91764,0,0,0,0,0,188.25,0,0.000346625,0.000346625,0.000346625
75,142.505,0.40002,0.54041,0.89101,0,0,0,0,0,184.375,0,0.00033425,0.00033425,0.00033425
76,144.313,0.40653,0.52848,0.88574,0,0,0,0,0,201.375,0,0.000321875,0.000321875,0.000321875
77,146.127,0.39458,0.49996,0.90642,0,0,0,0,0,226,0,0.0003095,0.0003095,0.0003095
78,148.073,0.3941,0.5232,0.8921,0,0,0,0,0,246.75,0,0.000297125,0.000297125,0.000297125
79,149.922,0.41674,0.52886,0.89849,0,0,0,0,0,256,0,0.00028475,0.00028475,0.00028475
80,151.751,0.39706,0.50568,0.8786,0,0,0,0,0,258,0,0.000272375,0.000272375,0.000272375
81,153.632,0.40467,0.53569,0.8902,0,0,0,0,0,255,0,0.00026,0.00026,0.00026
82,155.581,0.44897,0.50716,0.89273,0,0,0,0,0,253.25,0,0.000247625,0.000247625,0.000247625
83,157.575,0.40526,0.54077,0.91921,0,0,0,0,0,250.5,0,0.00023525,0.00023525,0.00023525
84,159.357,0.33519,0.47103,0.86145,0,0,0,0,0,250.625,0,0.000222875,0.000222875,0.000222875
85,161.354,0.39937,0.50348,0.87758,0,0,0,0,0,255.75,0,0.0002105,0.0002105,0.0002105
86,163.231,0.41767,0.50095,0.95147,0,0,0,0,0,264.5,0,0.000198125,0.000198125,0.000198125
87,165.026,0.40558,0.51488,0.88927,0,0,0,0,0,266.5,0,0.00018575,0.00018575,0.00018575
88,166.999,0.4718,0.82185,0.96075,0,0,0,0,0,274,0,0.000173375,0.000173375,0.000173375
89,169.009,0.35475,0.51554,0.91174,0,0,0,0,0,276.75,0,0.000161,0.000161,0.000161
90,170.819,0.38496,0.55516,0.92734,0,0,0,0,0,278.25,0,0.000148625,0.000148625,0.000148625
91,172.655,0.38879,0.81766,0.83404,0,0,0,0,0,279.75,0,0.00013625,0.00013625,0.00013625
92,174.34,0.39485,0.68487,0.86548,0,0,0,0,0,274.25,0,0.000123875,0.000123875,0.000123875
93,175.983,0.55433,0.95221,1.00496,0,0,0,0,0,265.5,0,0.0001115,0.0001115,0.0001115
94,177.785,0.39903,0.59875,0.85968,0,0,0,0,0,255.625,0,9.9125e-05,9.9125e-05,9.9125e-05
95,179.599,0.35908,0.59146,0.86451,0,0,0,0,0,246.25,0,8.675e-05,8.675e-05,8.675e-05
96,181.438,0.40994,0.59953,0.85008,0,0,0,0,0,237.75,0,7.4375e-05,7.4375e-05,7.4375e-05
97,183.197,0.37766,0.57437,0.88877,0,0,0,0,0,234.875,0,6.2e-05,6.2e-05,6.2e-05
98,184.855,0.49949,0.63409,1.05502,0,0,0,0,0,236.625,0,4.9625e-05,4.9625e-05,4.9625e-05
99,186.524,0.35369,0.57454,0.87052,0,0,0,0,0,240.625,0,3.725e-05,3.725e-05,3.725e-05
100,188.288,0.36884,0.5396,0.86765,0,0,0,0,0,246.125,0,2.4875e-05,2.4875e-05,2.4875e-05
