epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,1364.47,0.62823,1.31361,1.13891,0.86447,0.91625,0.94535,0.75923,0.87384,2.23267,1.15923,0.00066142,0.00066142,0.00066142
173,1372.41,0.61598,1.28175,1.11844,0.85023,0.91858,0.94463,0.75024,0.87787,2.28168,1.17626,0.00065944,0.00065944,0.00065944
174,1380.3,0.61055,1.25358,1.11351,0.84971,0.90618,0.90894,0.71096,0.88173,2.29981,1.17092,0.00065746,0.00065746,0.00065746
175,1388.16,0.63775,1.29806,1.13168,0.87591,0.91517,0.90752,0.712,0.89252,2.27769,1.16655,0.00065548,0.00065548,0.00065548
176,1395.94,0.63377,1.28921,1.15909,0.8789,0.9189,0.91016,0.7204,0.90882,2.2174,1.14873,0.0006535,0.0006535,0.0006535
177,1403.66,0.61417,1.34459,1.13206,0.84047,0.84619,0.87252,0.67223,0.90542,2.24619,1.14809,0.00065152,0.00065152,0.00065152
178,1411.48,0.64259,1.26398,1.13848,0.84926,0.92222,0.88877,0.66297,0.88378,2.23233,1.14347,0.00064954,0.00064954,0.00064954
179,1419.26,0.62021,1.24096,1.1088,0.80954,0.9205,0.88382,0.68832,0.85471,2.18168,1.13032,0.00064756,0.00064756,0.00064756
180,1427.24,0.61699,1.29167,1.13209,0.87234,0.91343,0.89545,0.70378,0.8533,2.27707,1.14353,0.00064558,0.00064558,0.00064558
181,1435.1,0.63219,1.28298,1.11992,0.82423,0.92222,0.89034,0.72357,0.85604,2.39413,1.14486,0.0006436,0.0006436,0.0006436
182,1442.93,0.64624,1.26563,1.12654,0.81378,0.9177,0.89486,0.70581,0.87071,2.34613,1.1333,0.00064162,0.00064162,0.00064162
183,1450.74,0.62087,1.2706,1.12244,0.87539,0.89854,0.90273,0.70744,0.89789,2.23332,1.12864,0.00063964,0.00063964,0.00063964
184,1458.58,0.60893,1.2574,1.10665,0.88444,0.92222,0.91124,0.71717,0.90612,2.17032,1.1064,0.00063766,0.00063766,0.00063766
185,1466.42,0.61993,1.25192,1.11942,0.88796,0.92222,0.91778,0.72013,0.88415,2.27941,1.09795,0.00063568,0.00063568,0.00063568
186,1474.18,0.59798,1.19517,1.10329,0.87421,0.92222,0.89701,0.72062,0.85419,2.34725,1.09726,0.0006337,0.0006337,0.0006337
187,1481.96,0.59724,1.2473,1.13394,0.78716,0.92222,0.88588,0.71602,0.82692,2.25164,1.11013,0.00063172,0.00063172,0.00063172
188,1489.79,0.60882,1.20722,1.11495,0.86139,0.87222,0.89502,0.72567,0.82764,2.39928,1.12859,0.00062974,0.00062974,0.00062974
189,1497.59,0.59616,1.28506,1.11398,0.86719,0.87222,0.89502,0.71191,0.8403,2.37522,1.14819,0.00062776,0.00062776,0.00062776
190,1505.41,0.60479,1.27611,1.11708,0.86549,0.85772,0.88959,0.69541,0.84578,2.35869,1.16416,0.00062578,0.00062578,0.00062578
191,1513.29,0.6398,1.26218,1.13604,0.86502,0.81628,0.89787,0.71776,0.8318,2.31502,1.17199,0.0006238,0.0006238,0.0006238
192,1521.15,0.58504,1.22656,1.10378,0.78124,0.91167,0.89707,0.70972,0.82208,2.31425,1.13846,0.00062182,0.00062182,0.00062182
193,1529.02,0.59126,1.24245,1.0842,0.86039,0.87342,0.919,0.74047,0.81529,2.22062,1.09069,0.00061984,0.00061984,0.00061984
194,1536.76,0.59991,1.26082,1.09888,0.87602,0.89722,0.91846,0.73824,0.82614,2.26776,1.06662,0.00061786,0.00061786,0.00061786
195,1544.72,0.64136,1.30563,1.11252,0.83971,0.91695,0.92536,0.73698,0.85368,2.30247,1.08491,0.00061588,0.00061588,0.00061588
196,1552.57,0.62719,1.21657,1.0934,0.82277,0.92222,0.93529,0.73289,0.86102,2.23618,1.11334,0.0006139,0.0006139,0.0006139
197,1560.44,0.5816,1.19663,1.09527,0.80623,0.89941,0.93114,0.73261,0.84604,2.24646,1.15117,0.00061192,0.00061192,0.00061192
198,1568.22,0.61067,1.254,1.11039,0.79211,0.8908,0.89624,0.70062,0.82997,2.16422,1.15057,0.00060994,0.00060994,0.00060994
199,1576.03,0.62881,1.29079,1.12699,0.81161,0.87106,0.85247,0.6797,0.84347,2.1818,1.1556,0.00060796,0.00060796,0.00060796
200,1583.81,0.62124,1.26547,1.13469,0.83087,0.86667,0.85167,0.68109,0.85447,2.33428,1.15594,0.00060598,0.00060598,0.00060598
201,1591.61,0.61854,1.26722,1.09346,0.84474,0.86119,0.85787,0.67732,0.86437,2.37378,1.13516,0.000604,0.000604,0.000604
202,1599.52,0.5511,1.20672,1.08699,0.81535,0.89206,0.85248,0.67204,0.88426,2.39134,1.14169,0.00060202,0.00060202,0.00060202
203,1607.49,0.58167,1.15191,1.08538,0.83531,0.88707,0.89319,0.7063,0.89231,2.38318,1.16342,0.00060004,0.00060004,0.00060004
204,1615.45,0.61967,1.28601,1.14818,0.83229,0.89394,0.90923,0.72166,0.90936,2.29089,1.21712,0.00059806,0.00059806,0.00059806
205,1623.27,0.60321,1.24147,1.12752,0.83748,0.87178,0.91954,0.71355,0.90309,2.25084,1.21914,0.00059608,0.00059608,0.00059608
206,1631.11,0.60661,1.18294,1.0997,0.8315,0.89988,0.91541,0.71586,0.90935,2.28602,1.19484,0.0005941,0.0005941,0.0005941
207,1638.99,0.5874,1.22559,1.0916,0.85016,0.90823,0.9055,0.68681,0.92216,2.31585,1.15888,0.00059212,0.00059212,0.00059212
208,1646.94,0.60503,1.2274,1.10621,0.8554,0.92222,0.93093,0.73993,0.91138,2.20309,1.16447,0.00059014,0.00059014,0.00059014
209,1654.91,0.60353,1.17805,1.11451,0.86702,0.9149,0.93704,0.72447,0.94076,2.26783,1.19394,0.00058816,0.00058816,0.00058816
210,1662.82,0.5937,1.15444,1.10719,0.86438,0.92222,0.93704,0.71632,0.90692,2.22871,1.17771,0.00058618,0.00058618,0.00058618
211,1670.72,0.639,1.30524,1.14922,0.86522,0.92116,0.94046,0.73341,0.858,2.09092,1.14502,0.0005842,0.0005842,0.0005842
212,1678.69,0.61076,1.21792,1.1175,0.81301,0.92222,0.89583,0.71868,0.82505,2.11554,1.11214,0.00058222,0.00058222,0.00058222
213,1686.69,0.59258,1.20067,1.09837,0.79247,0.92222,0.87843,0.71974,0.81372,2.23133,1.10479,0.00058024,0.00058024,0.00058024
214,1694.66,0.58607,1.2286,1.0867,0.82045,0.8991,0.91328,0.74613,0.82659,2.23183,1.10306,0.00057826,0.00057826,0.00057826
215,1702.59,0.58382,1.11947,1.1056,0.87629,0.90591,0.92277,0.7363,0.85391,2.30603,1.13292,0.00057628,0.00057628,0.00057628
216,1710.47,0.56941,1.21069,1.09436,0.85515,0.922,0.92219,0.71315,0.85192,2.45983,1.13613,0.0005743,0.0005743,0.0005743
217,1718.54,0.56397,1.14976,1.06662,0.86403,0.83858,0.93353,0.70819,0.85015,2.5503,1.10567,0.00057232,0.00057232,0.00057232
218,1726.49,0.62191,1.26712,1.12631,0.86218,0.84722,0.92728,0.6862,0.97636,2.34772,1.244,0.00057034,0.00057034,0.00057034
219,1734.43,0.61255,1.24031,1.10528,0.89426,0.83833,0.93265,0.7003,0.96846,2.39736,1.22204,0.00056836,0.00056836,0.00056836
220,1742.51,0.57203,1.20879,1.07244,0.89995,0.81776,0.91364,0.67322,0.99476,2.34692,1.26696,0.00056638,0.00056638,0.00056638
221,1750.56,0.57238,1.16505,1.08871,0.88388,0.89051,0.89937,0.64765,1.01019,2.37042,1.34721,0.0005644,0.0005644,0.0005644
222,1758.48,0.59197,1.2514,1.12737,0.84257,0.89444,0.87293,0.65649,0.90465,2.36146,1.29491,0.00056242,0.00056242,0.00056242
223,1766.47,0.59957,1.17782,1.11786,0.87036,0.8729,0.88674,0.67858,0.89939,2.11183,1.26052,0.00056044,0.00056044,0.00056044
224,1774.51,0.6125,1.20108,1.09618,0.84516,0.89444,0.88239,0.66785,0.90422,2.11588,1.23819,0.00055846,0.00055846,0.00055846
225,1782.45,0.55456,1.19319,1.0467,0.86337,0.90351,0.88707,0.67553,0.89899,2.15875,1.23135,0.00055648,0.00055648,0.00055648
226,1790.39,0.57113,1.17392,1.07799,0.86002,0.90686,0.89439,0.67814,0.89653,2.28315,1.2325,0.0005545,0.0005545,0.0005545
227,1798.3,0.57865,1.15664,1.10876,0.82443,0.89722,0.90395,0.66767,0.93275,2.45355,1.25595,0.00055252,0.00055252,0.00055252
228,1806.22,0.57231,1.19672,1.10326,0.86055,0.89036,0.92266,0.68211,0.97611,2.43685,1.30527,0.00055054,0.00055054,0.00055054
229,1814.51,0.54472,1.12719,1.05775,0.85654,0.92222,0.92523,0.68792,1.03307,2.28216,1.35441,0.00054856,0.00054856,0.00054856
230,1822.68,0.59406,1.20922,1.09526,0.8986,0.92222,0.92382,0.69009,1.01665,2.18907,1.31129,0.00054658,0.00054658,0.00054658
231,1830.84,0.55823,1.08498,1.08672,0.90217,0.92222,0.90625,0.67033,1.00299,2.14536,1.29043,0.0005446,0.0005446,0.0005446
232,1839.1,0.56862,1.15346,1.1015,0.85382,0.92222,0.91703,0.6708,0.99289,2.11171,1.26844,0.00054262,0.00054262,0.00054262
233,1847.26,0.57588,1.21987,1.10713,0.86533,0.88477,0.92558,0.67725,1.01369,2.04372,1.2937,0.00054064,0.00054064,0.00054064
234,1855.39,0.59039,1.14807,1.08461,0.88783,0.8849,0.92539,0.69022,0.98101,2.10798,1.23522,0.00053866,0.00053866,0.00053866
235,1863.43,0.57872,1.2241,1.07506,0.8791,0.88659,0.92233,0.6797,0.95297,2.11372,1.21783,0.00053668,0.00053668,0.00053668
236,1871.74,0.56792,1.19637,1.09467,0.87565,0.87222,0.91306,0.70559,0.94359,2.11682,1.22593,0.0005347,0.0005347,0.0005347
237,1879.74,0.54923,1.15692,1.08362,0.87461,0.91334,0.92903,0.7326,0.90297,2.19495,1.18926,0.00053272,0.00053272,0.00053272
238,1887.85,0.57721,1.15029,1.10392,0.87384,0.89978,0.93219,0.72541,0.91245,2.1431,1.20567,0.00053074,0.00053074,0.00053074
239,1895.8,0.5654,1.15501,1.06181,0.89393,0.91734,0.93988,0.73036,0.9166,2.08826,1.21355,0.00052876,0.00052876,0.00052876
240,1903.78,0.60865,1.17418,1.10844,0.86452,0.90711,0.93252,0.73567,0.91611,2.01719,1.22807,0.00052678,0.00052678,0.00052678
241,1911.79,0.58789,1.17386,1.07773,0.86714,0.89722,0.91849,0.72401,0.90267,2.16878,1.21952,0.0005248,0.0005248,0.0005248
242,1919.91,0.58241,1.11613,1.06899,0.86159,0.92222,0.91245,0.70101,0.92875,2.38733,1.21721,0.00052282,0.00052282,0.00052282
243,1927.93,0.57373,1.14303,1.08337,0.85953,0.92222,0.91245,0.67758,0.99605,2.44033,1.26341,0.00052084,0.00052084,0.00052084
244,1935.99,0.57246,1.15315,1.07155,0.85932,0.92222,0.91206,0.67834,0.99961,2.41133,1.26986,0.00051886,0.00051886,0.00051886
245,1944.09,0.54317,1.0742,1.06337,0.87317,0.92222,0.91063,0.67427,0.97272,2.3879,1.23828,0.00051688,0.00051688,0.00051688
246,1952.1,0.57914,1.12836,1.09691,0.87757,0.92222,0.91711,0.69119,0.93083,2.42677,1.19036,0.0005149,0.0005149,0.0005149
247,1960.26,0.5663,1.14433,1.09182,0.84083,0.92222,0.91239,0.69904,0.9204,2.38744,1.19305,0.00051292,0.00051292,0.00051292
248,1968.37,0.59019,1.20276,1.10039,0.84429,0.92222,0.92909,0.72369,0.8964,2.34579,1.16913,0.00051094,0.00051094,0.00051094
249,1976.39,0.56065,1.13975,1.07205,0.85247,0.92222,0.9336,0.75325,0.86315,2.16718,1.11296,0.00050896,0.00050896,0.00050896
250,1984.5,0.57781,1.17835,1.10441,0.89262,0.91109,0.93631,0.76311,0.84736,2.0971,1.08627,0.00050698,0.00050698,0.00050698
251,1992.92,0.58658,1.1571,1.0939,0.85366,0.92222,0.92927,0.74789,0.83934,2.03107,1.09667,0.000505,0.000505,0.000505
252,2001.08,0.57873,1.12791,1.07688,0.87639,0.87222,0.9332,0.75513,0.84299,1.99815,1.09663,0.00050302,0.00050302,0.00050302
253,2009.21,0.56285,1.13812,1.08865,0.89114,0.89722,0.93682,0.73886,0.88134,2.02847,1.11286,0.00050104,0.00050104,0.00050104
254,2017.3,0.56387,1.09656,1.07545,0.87972,0.92222,0.95376,0.74228,0.90012,1.95391,1.12974,0.00049906,0.00049906,0.00049906
255,2025.4,0.56604,1.14206,1.07583,0.86026,0.92222,0.94591,0.71522,0.95609,1.89715,1.18723,0.00049708,0.00049708,0.00049708
256,2033.48,0.60069,1.14598,1.10171,0.9049,0.92222,0.94396,0.71182,0.96506,1.98659,1.19426,0.0004951,0.0004951,0.0004951
257,2041.6,0.57055,1.13775,1.09107,0.90151,0.92222,0.93932,0.71406,0.96323,1.99306,1.20094,0.00049312,0.00049312,0.00049312
258,2049.74,0.57683,1.12871,1.07627,0.89368,0.91355,0.94514,0.6994,0.94489,2.01561,1.20503,0.00049114,0.00049114,0.00049114
259,2057.73,0.54722,1.17512,1.05324,0.8854,0.88681,0.94231,0.7035,0.95016,2.10908,1.18786,0.00048916,0.00048916,0.00048916
260,2065.81,0.55269,1.11464,1.06834,0.89464,0.87362,0.9327,0.7187,0.94539,2.10812,1.16172,0.00048718,0.00048718,0.00048718
261,2073.88,0.55278,1.07813,1.05004,0.86773,0.87283,0.928,0.70315,0.94822,2.12076,1.15497,0.0004852,0.0004852,0.0004852
262,2081.85,0.56001,1.10687,1.04953,0.87175,0.88746,0.92155,0.70246,0.94117,2.26837,1.14463,0.00048322,0.00048322,0.00048322
263,2090.08,0.55169,1.07423,1.06717,0.87832,0.89444,0.90843,0.68876,0.94756,2.32643,1.15308,0.00048124,0.00048124,0.00048124
264,2098.14,0.58266,1.14912,1.07705,0.8862,0.89444,0.91377,0.68556,0.96557,2.34062,1.17002,0.00047926,0.00047926,0.00047926
265,2106.21,0.5558,1.07677,1.05184,0.86994,0.89777,0.91956,0.70564,0.96294,2.17347,1.19505,0.00047728,0.00047728,0.00047728
266,2114.19,0.54676,1.09028,1.07332,0.874,0.92105,0.92712,0.70776,0.96374,2.11141,1.22746,0.0004753,0.0004753,0.0004753
267,2122.28,0.53105,1.08455,1.06385,0.88088,0.92222,0.91271,0.70342,0.93789,2.16385,1.2395,0.00047332,0.00047332,0.00047332
268,2130.31,0.55388,1.09647,1.08179,0.8876,0.91788,0.90858,0.70097,0.91668,2.22613,1.24681,0.00047134,0.00047134,0.00047134
269,2138.35,0.5666,1.12954,1.09168,0.86964,0.91498,0.90332,0.69779,0.90993,2.32615,1.20872,0.00046936,0.00046936,0.00046936
270,2146.47,0.56551,1.0948,1.0599,0.87206,0.91619,0.90015,0.70039,0.94878,2.28573,1.21403,0.00046738,0.00046738,0.00046738
271,2154.53,0.55031,1.04586,1.0659,0.88478,0.92222,0.9048,0.69371,0.93065,2.26946,1.19422,0.0004654,0.0004654,0.0004654
272,2162.62,0.55308,1.09683,1.06944,0.89341,0.9167,0.91317,0.70666,0.91795,2.20889,1.19069,0.00046342,0.00046342,0.00046342
273,2170.66,0.55408,1.0591,1.06708,0.88865,0.91879,0.92531,0.71592,0.91647,2.13947,1.19,0.00046144,0.00046144,0.00046144
274,2178.67,0.54551,1.10191,1.04181,0.88985,0.92222,0.93092,0.72008,0.91846,2.17812,1.19026,0.00045946,0.00045946,0.00045946
275,2186.77,0.56002,1.07773,1.06873,0.86657,0.92222,0.92943,0.72485,0.90587,2.21595,1.17106,0.00045748,0.00045748,0.00045748
276,2194.87,0.54043,1.06693,1.07309,0.86498,0.91763,0.89129,0.68813,0.91424,2.2532,1.16397,0.0004555,0.0004555,0.0004555
277,2202.99,0.53656,1.05722,1.05957,0.86688,0.91593,0.89692,0.70406,0.9175,2.23711,1.16408,0.00045352,0.00045352,0.00045352
278,2211.17,0.55248,1.11192,1.09278,0.88467,0.90981,0.89371,0.70973,0.92423,2.19797,1.16805,0.00045154,0.00045154,0.00045154
279,2219.28,0.54182,1.09392,1.07533,0.88518,0.89807,0.89828,0.70138,0.92258,2.2559,1.15997,0.00044956,0.00044956,0.00044956
280,2227.3,0.56718,1.15158,1.06451,0.90052,0.89444,0.9294,0.7219,0.92214,2.24685,1.15224,0.00044758,0.00044758,0.00044758
281,2235.26,0.51639,1.04233,1.04909,0.91098,0.89371,0.94962,0.73751,0.90663,2.25652,1.15843,0.0004456,0.0004456,0.0004456
282,2243.31,0.5423,1.08267,1.06453,0.89307,0.89817,0.95098,0.73796,0.90245,2.32007,1.15112,0.00044362,0.00044362,0.00044362
283,2251.43,0.54169,1.09902,1.05104,0.88393,0.88666,0.95221,0.74908,0.90993,2.17678,1.13939,0.00044164,0.00044164,0.00044164
284,2259.55,0.55245,1.08505,1.07641,0.8851,0.90603,0.94444,0.74368,0.90739,2.06491,1.13612,0.00043966,0.00043966,0.00043966
285,2267.66,0.53237,1.07431,1.0401,0.88864,0.92222,0.94194,0.72752,0.91953,2.00053,1.14927,0.00043768,0.00043768,0.00043768
286,2275.74,0.54919,1.09683,1.05432,0.88728,0.92222,0.94194,0.71764,0.937,1.99272,1.176,0.0004357,0.0004357,0.0004357
287,2283.86,0.55423,1.13374,1.03128,0.89297,0.92222,0.94257,0.71842,0.90478,2.08355,1.14288,0.00043372,0.00043372,0.00043372
288,2292.09,0.5193,1.03122,1.06178,0.89311,0.92222,0.92719,0.70108,0.87486,2.0948,1.1195,0.00043174,0.00043174,0.00043174
289,2300.28,0.50194,1.04343,1.04744,0.89456,0.92222,0.91229,0.72206,0.8687,2.05536,1.09273,0.00042976,0.00042976,0.00042976
290,2308.3,0.5204,1.06943,1.04474,0.89527,0.92222,0.92268,0.72301,0.86475,2.02721,1.09113,0.00042778,0.00042778,0.00042778
291,2316.46,0.52959,1.02453,1.03581,0.89435,0.92222,0.93268,0.74345,0.8613,2.02391,1.08985,0.0004258,0.0004258,0.0004258
292,2324.59,0.5404,1.06105,1.05408,0.89164,0.92222,0.92323,0.72933,0.87319,2.01475,1.09366,0.00042382,0.00042382,0.00042382
293,2332.74,0.50835,1.05613,1.04263,0.90151,0.92222,0.93747,0.742,0.87928,2.03638,1.09296,0.00042184,0.00042184,0.00042184
294,2340.77,0.52699,1.05858,1.02984,0.9085,0.92222,0.93934,0.73797,0.87766,2.05704,1.11314,0.00041986,0.00041986,0.00041986
295,2348.86,0.55081,1.10738,1.03445,0.91144,0.91653,0.93601,0.75121,0.87155,2.00064,1.11242,0.00041788,0.00041788,0.00041788
296,2357.04,0.53028,1.11184,1.0667,0.90901,0.90365,0.93691,0.73766,0.8637,2.02838,1.10791,0.0004159,0.0004159,0.0004159
297,2365.18,0.50758,1.01059,1.01827,0.89054,0.89649,0.93691,0.73979,0.84942,2.03877,1.11497,0.00041392,0.00041392,0.00041392
298,2373.32,0.51362,1.06743,1.03597,0.87468,0.92222,0.93945,0.75097,0.84488,2.07284,1.11789,0.00041194,0.00041194,0.00041194
299,2381.53,0.49628,1.02651,1.06609,0.86433,0.92222,0.93185,0.75071,0.85074,2.13387,1.12612,0.00040996,0.00040996,0.00040996
300,2389.75,0.49025,0.97561,1.03256,0.87459,0.91677,0.91504,0.72427,0.85763,2.17919,1.12428,0.00040798,0.00040798,0.00040798
301,2398.02,0.52269,1.01059,1.03257,0.8801,0.91318,0.90552,0.71265,0.87767,2.18513,1.11694,0.000406,0.000406,0.000406
302,2406.3,0.54317,1.06245,1.05582,0.87453,0.89461,0.91403,0.72015,0.8845,2.17384,1.12766,0.00040402,0.00040402,0.00040402
303,2414.49,0.56865,1.10152,1.06683,0.86883,0.89553,0.90378,0.71171,0.89624,2.14808,1.14733,0.00040204,0.00040204,0.00040204
304,2422.73,0.51793,1.08087,1.06571,0.84037,0.89444,0.89879,0.69585,0.8968,2.12149,1.16788,0.00040006,0.00040006,0.00040006
305,2431.33,0.52831,1.11666,1.04356,0.83782,0.89452,0.90496,0.70652,0.88873,2.12123,1.17902,0.00039808,0.00039808,0.00039808
306,2439.58,0.53239,1.05796,1.06019,0.89214,0.91131,0.91889,0.71325,0.88949,2.08514,1.15966,0.0003961,0.0003961,0.0003961
307,2447.71,0.55784,1.13063,1.08965,0.89574,0.92222,0.92727,0.72033,0.89032,2.0173,1.1653,0.00039412,0.00039412,0.00039412
308,2455.92,0.53219,1.03357,1.08357,0.89834,0.91856,0.93431,0.73755,0.88615,1.92485,1.15028,0.00039214,0.00039214,0.00039214
309,2464.15,0.53537,1.03968,1.04502,0.88641,0.92222,0.92571,0.73642,0.88764,1.94346,1.15806,0.00039016,0.00039016,0.00039016
310,2472.39,0.49662,0.98166,1.03332,0.88648,0.92222,0.92689,0.73378,0.88788,1.84687,1.18537,0.00038818,0.00038818,0.00038818
311,2480.53,0.51609,1.02689,1.06088,0.8853,0.92222,0.91997,0.72449,0.90056,1.80401,1.2138,0.0003862,0.0003862,0.0003862
312,2488.79,0.51867,0.97351,1.06423,0.8989,0.92222,0.88029,0.69289,0.90267,1.83084,1.22333,0.00038422,0.00038422,0.00038422
313,2496.92,0.51052,0.9739,1.02749,0.90099,0.92222,0.88522,0.69527,0.89901,1.89854,1.21571,0.00038224,0.00038224,0.00038224
314,2505.07,0.51389,1.01219,1.04282,0.89481,0.92222,0.9291,0.73475,0.88078,2.01876,1.2062,0.00038026,0.00038026,0.00038026
315,2513.11,0.51125,1.04672,1.0288,0.88248,0.91639,0.93323,0.73927,0.87091,2.04769,1.17744,0.00037828,0.00037828,0.00037828
316,2521.16,0.52745,1.03197,1.05218,0.88067,0.91644,0.94237,0.73384,0.86102,2.0591,1.14727,0.0003763,0.0003763,0.0003763
317,2529.24,0.50843,0.98921,1.0595,0.88741,0.92222,0.94407,0.7437,0.85567,2.03361,1.13353,0.00037432,0.00037432,0.00037432
318,2537.5,0.51994,1.07697,1.06677,0.87719,0.92222,0.93431,0.7307,0.871,1.99238,1.13266,0.00037234,0.00037234,0.00037234
319,2545.48,0.5218,1.0773,1.04144,0.88833,0.92222,0.93573,0.74199,0.85727,2.16168,1.12354,0.00037036,0.00037036,0.00037036
320,2553.54,0.52583,1.02939,1.06219,0.88622,0.92222,0.93323,0.71957,0.86221,2.21372,1.12648,0.00036838,0.00036838,0.00036838
321,2561.58,0.52203,1.02913,1.05517,0.88569,0.92222,0.93719,0.72879,0.88469,2.15841,1.15785,0.0003664,0.0003664,0.0003664
322,2569.68,0.52936,0.97786,1.07874,0.8815,0.92222,0.94024,0.72117,0.89076,2.14006,1.15748,0.00036442,0.00036442,0.00036442
323,2577.94,0.51236,1.00999,1.04294,0.86855,0.92222,0.94024,0.74923,0.88475,2.15625,1.1551,0.00036244,0.00036244,0.00036244
324,2586.05,0.52577,1.02624,1.05335,0.86662,0.922,0.9357,0.75618,0.86812,2.22129,1.12515,0.00036046,0.00036046,0.00036046
325,2594.19,0.50216,0.94928,1.03011,0.86479,0.92222,0.9503,0.77376,0.85187,2.14529,1.12011,0.00035848,0.00035848,0.00035848
326,2602.61,0.52098,0.96714,1.04235,0.86627,0.92222,0.94684,0.75682,0.87765,2.20267,1.15048,0.0003565,0.0003565,0.0003565
327,2610.79,0.52825,1.03984,1.03546,0.8811,0.92222,0.95217,0.7564,0.88233,2.16851,1.1571,0.00035452,0.00035452,0.00035452
328,2618.9,0.53964,1.03769,1.06017,0.88644,0.92222,0.95873,0.74163,0.88357,2.16944,1.15636,0.00035254,0.00035254,0.00035254
329,2626.99,0.51277,0.9637,1.02878,0.88978,0.92222,0.95527,0.74185,0.88468,2.1559,1.13253,0.00035056,0.00035056,0.00035056
330,2635.27,0.48662,1.01093,1.02222,0.88572,0.92222,0.94962,0.74613,0.91598,2.23708,1.13436,0.00034858,0.00034858,0.00034858
331,2643.35,0.54998,1.12715,1.0802,0.8907,0.92222,0.94657,0.72591,0.93509,2.38178,1.13325,0.0003466,0.0003466,0.0003466
332,2651.41,0.49575,1.03513,1.01936,0.90195,0.92222,0.94351,0.73209,0.92118,2.27935,1.13741,0.00034462,0.00034462,0.00034462
333,2659.54,0.51065,1.00137,1.05471,0.89623,0.92222,0.94487,0.73715,0.91136,2.2369,1.14256,0.00034264,0.00034264,0.00034264
334,2667.82,0.51594,1.06287,1.06943,0.89324,0.92222,0.9434,0.74784,0.9067,2.18743,1.1644,0.00034066,0.00034066,0.00034066
335,2675.95,0.51452,1.03452,1.04329,0.88508,0.92222,0.92972,0.74042,0.89475,2.24011,1.18061,0.00033868,0.00033868,0.00033868
336,2684.04,0.52684,1.06899,1.07343,0.85819,0.92222,0.93701,0.74339,0.89749,2.23696,1.19972,0.0003367,0.0003367,0.0003367
337,2692.09,0.50529,0.97969,1.04536,0.87544,0.92029,0.93861,0.73058,0.92161,2.12017,1.2558,0.00033472,0.00033472,0.00033472
338,2700.17,0.50184,0.96315,0.99966,0.85821,0.89722,0.95085,0.74574,0.90726,2.09363,1.23658,0.00033274,0.00033274,0.00033274
339,2708.11,0.50601,0.99322,1.0431,0.86963,0.9111,0.93688,0.75158,0.88547,1.996,1.21111,0.00033076,0.00033076,0.00033076
340,2716.02,0.4792,0.9617,1.02442,0.86438,0.90725,0.93688,0.74673,0.87475,1.90902,1.19297,0.00032878,0.00032878,0.00032878
341,2723.92,0.48972,0.9325,1.01666,0.85346,0.89722,0.93343,0.74793,0.88517,2.06846,1.19276,0.0003268,0.0003268,0.0003268
342,2731.83,0.48124,0.94822,1.00436,0.84596,0.899,0.93211,0.73734,0.88977,2.15913,1.19803,0.00032482,0.00032482,0.00032482
343,2739.82,0.50459,1.02509,1.04945,0.85879,0.92222,0.9382,0.73323,0.87567,2.23673,1.19829,0.00032284,0.00032284,0.00032284
344,2747.85,0.50901,0.95991,1.00854,0.862,0.92222,0.93382,0.74028,0.89351,2.24332,1.22669,0.00032086,0.00032086,0.00032086
345,2755.77,0.51051,0.95478,1.04966,0.85297,0.92222,0.94382,0.75032,0.92603,2.14312,1.27207,0.00031888,0.00031888,0.00031888
346,2763.73,0.49422,0.97788,1.01214,0.8497,0.92222,0.94688,0.74711,0.90973,2.23193,1.24335,0.0003169,0.0003169,0.0003169
347,2771.86,0.49321,1.00417,1.05637,0.87463,0.92222,0.9458,0.75172,0.92019,2.32369,1.24024,0.00031492,0.00031492,0.00031492
348,2779.86,0.4966,0.97071,1.04952,0.87752,0.92222,0.9458,0.73766,0.91354,2.24859,1.22234,0.00031294,0.00031294,0.00031294
349,2787.91,0.50943,0.97823,1.06225,0.86498,0.92222,0.9493,0.72467,0.92487,2.34364,1.22286,0.00031096,0.00031096,0.00031096
350,2795.95,0.50061,0.97549,1.03923,0.83033,0.92222,0.9257,0.70233,0.94496,2.3899,1.24021,0.00030898,0.00030898,0.00030898
351,2804.03,0.47223,0.9138,1.0172,0.85952,0.92222,0.92503,0.68375,0.97595,2.25596,1.29254,0.000307,0.000307,0.000307
352,2812.06,0.5203,1.05205,1.04119,0.85476,0.92222,0.92471,0.68393,0.9607,2.26263,1.28182,0.00030502,0.00030502,0.00030502
353,2820.09,0.48759,0.95832,1.01654,0.86383,0.92222,0.93633,0.70601,0.93567,2.35165,1.24529,0.00030304,0.00030304,0.00030304
354,2828.09,0.49707,0.93032,1.04975,0.84091,0.89722,0.93203,0.70539,0.93883,2.38586,1.23011,0.00030106,0.00030106,0.00030106
355,2836.28,0.50204,0.9812,1.03245,0.87939,0.92222,0.93555,0.72502,0.93814,2.42973,1.22939,0.00029908,0.00029908,0.00029908
356,2844.35,0.48963,0.92387,0.99947,0.87822,0.91556,0.93314,0.73282,0.88149,2.35399,1.15449,0.0002971,0.0002971,0.0002971
