epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,264.516,0.62741,0.87741,1.12434,0.85402,0.81842,0.79846,0.52787,1.25787,1.26323,1.3865,0.001052,0.001052,0.001052
50,270.159,0.60303,0.85013,1.06696,0.80957,0.7961,0.79586,0.51807,1.20841,1.25254,1.39032,0.00104787,0.00104787,0.00104787
51,275.803,0.60158,0.88421,1.0746,0.83317,0.81944,0.78674,0.51825,1.2209,1.13672,1.37849,0.00104375,0.00104375,0.00104375
52,281.497,0.57447,0.8172,1.01888,0.78868,0.83622,0.84722,0.59119,1.14809,1.09556,1.30791,0.00103962,0.00103962,0.00103962
53,287.22,0.56988,0.83595,1.04037,0.83587,0.8197,0.88072,0.60257,1.12277,1.06906,1.3054,0.0010355,0.0010355,0.0010355
54,292.981,0.56311,0.79827,1.03435,0.83608,0.83308,0.86644,0.59936,1.18521,1.0284,1.33342,0.00103138,0.00103138,0.00103138
55,298.809,0.56789,0.78852,1.05497,0.85833,0.86075,0.81796,0.56471,1.25286,1.0196,1.32317,0.00102725,0.00102725,0.00102725
56,304.818,0.57244,0.8062,1.04674,0.84808,0.85569,0.83764,0.58951,1.10823,1.02102,1.25927,0.00102312,0.00102312,0.00102312
57,310.604,0.55697,0.75629,1.04826,0.76956,0.79722,0.76356,0.54302,1.15471,1.06822,1.32764,0.001019,0.001019,0.001019
58,316.254,0.61283,0.79904,1.03973,0.76099,0.82222,0.79538,0.58029,1.13084,1.0008,1.30371,0.00101488,0.00101488,0.00101488
59,322.119,0.52237,0.73217,1.00696,0.88044,0.7726,0.81763,0.57338,1.17633,1.00506,1.32529,0.00101075,0.00101075,0.00101075
60,328.099,0.58423,0.77029,1.04031,0.81966,0.83514,0.81781,0.5163,1.34009,1.02476,1.4077,0.00100663,0.00100663,0.00100663
61,333.975,0.57956,0.77394,1.05631,0.82602,0.88993,0.83774,0.53507,1.31895,1.01071,1.38249,0.0010025,0.0010025,0.0010025
62,339.879,0.55276,0.73023,1.03617,0.77828,0.92222,0.88986,0.58154,1.25543,1.01024,1.33798,0.000998375,0.000998375,0.000998375
63,345.556,0.53385,0.70788,1.03085,0.84779,0.77911,0.91696,0.58049,1.28804,1.07712,1.33007,0.00099425,0.00099425,0.00099425
64,351.244,0.55315,0.7243,1.03263,0.87754,0.79388,0.83774,0.55936,1.2316,1.05808,1.22833,0.000990125,0.000990125,0.000990125
65,357.011,0.49695,0.70935,1.00405,0.80286,0.78956,0.82661,0.54652,1.22519,1.14832,1.22772,0.000986,0.000986,0.000986
66,362.933,0.52548,0.69558,1.00522,0.86044,0.74722,0.83181,0.56721,1.21252,1.08175,1.2724,0.000981875,0.000981875,0.000981875
67,368.687,0.54822,0.70187,1.01461,0.92145,0.7831,0.88914,0.62179,1.16139,0.96559,1.28863,0.00097775,0.00097775,0.00097775
68,374.38,0.51866,0.65794,0.98997,0.9093,0.74878,0.89605,0.60309,1.14057,1.16298,1.39202,0.000973625,0.000973625,0.000973625
69,380.113,0.50422,0.69268,0.98673,0.8596,0.75063,0.83843,0.56712,1.07076,1.22233,1.29257,0.0009695,0.0009695,0.0009695
70,385.837,0.53996,0.71877,1.04934,0.87753,0.74049,0.85368,0.58174,1.09273,1.11936,1.29309,0.000965375,0.000965375,0.000965375
71,391.758,0.51559,0.66748,0.98593,0.83916,0.81198,0.84517,0.59512,1.15636,1.16226,1.32971,0.00096125,0.00096125,0.00096125
72,397.525,0.4959,0.66695,0.98517,0.7888,0.84302,0.82509,0.54693,1.19969,1.21157,1.36107,0.000957125,0.000957125,0.000957125
73,403.365,0.53457,0.67998,1.01741,0.78652,0.81443,0.83367,0.53946,1.22672,1.20138,1.36094,0.000953,0.000953,0.000953
74,409.114,0.50445,0.6641,1.00478,0.75233,0.78002,0.82413,0.52753,1.265,1.22906,1.38123,0.000948875,0.000948875,0.000948875
75,415.035,0.51285,0.66367,0.99358,0.76659,0.75653,0.80006,0.52615,1.27008,1.24881,1.41945,0.00094475,0.00094475,0.00094475
76,420.832,0.51697,0.64536,1.01404,0.81339,0.78742,0.84239,0.59229,1.13103,1.10214,1.27879,0.000940625,0.000940625,0.000940625
77,426.661,0.52912,0.64967,0.98212,0.80779,0.79283,0.84773,0.59758,1.06822,1.08239,1.20674,0.0009365,0.0009365,0.0009365
78,432.614,0.54154,0.6748,1.0403,0.79473,0.84444,0.84096,0.58927,1.12452,1.03699,1.23357,0.000932375,0.000932375,0.000932375
79,438.583,0.47468,0.60343,0.98308,0.85246,0.83716,0.8564,0.61881,1.17034,0.97554,1.27591,0.00092825,0.00092825,0.00092825
80,444.39,0.50288,0.63233,1.00156,0.88852,0.81846,0.89594,0.60427,1.18071,0.91864,1.33387,0.000924125,0.000924125,0.000924125
81,450.413,0.51135,0.61662,1.00302,0.88826,0.84048,0.91517,0.62324,1.19937,0.94644,1.36131,0.00092,0.00092,0.00092
82,456.2,0.47315,0.59311,0.97155,0.86523,0.81944,0.91823,0.62766,1.16015,0.889,1.34872,0.000915875,0.000915875,0.000915875
83,461.987,0.51765,0.64726,1.02348,0.89242,0.83721,0.89431,0.62334,1.10849,0.86437,1.33088,0.00091175,0.00091175,0.00091175
84,467.766,0.46595,0.58535,0.9736,0.78544,0.90266,0.87266,0.59675,1.15549,0.91356,1.36083,0.000907625,0.000907625,0.000907625
85,473.565,0.49276,0.61491,0.99975,0.78959,0.88097,0.87196,0.58896,1.20696,0.94957,1.37557,0.0009035,0.0009035,0.0009035
86,479.436,0.49235,0.59123,0.99056,0.82898,0.88632,0.87112,0.60769,1.16158,0.96483,1.36344,0.000899375,0.000899375,0.000899375
87,485.271,0.51809,0.58954,0.99556,0.80243,0.86026,0.85619,0.59184,1.13616,0.9965,1.33451,0.00089525,0.00089525,0.00089525
88,491.273,0.49095,0.56571,0.97809,0.88621,0.84078,0.88057,0.60119,1.17882,0.96971,1.32518,0.000891125,0.000891125,0.000891125
89,497.351,0.50158,0.56769,0.99514,0.86961,0.82595,0.88012,0.60849,1.19942,0.95526,1.35242,0.000887,0.000887,0.000887
90,502.9,0.49284,0.61193,1.00796,0.83819,0.81803,0.88407,0.62291,1.20472,0.99485,1.35751,0.000882875,0.000882875,0.000882875
91,508.621,0.49055,0.58443,0.99015,0.8276,0.82009,0.87596,0.6241,1.15702,0.98508,1.32841,0.00087875,0.00087875,0.00087875
92,514.412,0.47672,0.60517,0.97812,0.86459,0.8211,0.89751,0.66012,1.14779,0.93504,1.35203,0.000874625,0.000874625,0.000874625
93,520.338,0.48395,0.55802,0.97383,0.83673,0.81065,0.9033,0.65075,1.14632,0.89346,1.28769,0.0008705,0.0008705,0.0008705
94,526.327,0.47363,0.57525,0.98805,0.82896,0.81563,0.87773,0.637,1.10901,0.91628,1.25959,0.000866375,0.000866375,0.000866375
95,532.233,0.469,0.57382,1.00865,0.84599,0.81974,0.86201,0.64219,1.07088,0.90985,1.28652,0.00086225,0.00086225,0.00086225
96,538.606,0.45528,0.55145,0.97013,0.84995,0.86304,0.8582,0.62057,1.04588,0.91179,1.25917,0.000858125,0.000858125,0.000858125
97,544.567,0.48941,0.53525,0.99739,0.83988,0.86555,0.88719,0.65242,1.07583,0.91073,1.27625,0.000854,0.000854,0.000854
98,550.547,0.48293,0.54848,0.97953,0.84963,0.84881,0.89991,0.65362,1.06825,0.91696,1.25613,0.000849875,0.000849875,0.000849875
99,556.402,0.48332,0.54114,0.98727,0.81396,0.82999,0.88135,0.6458,1.07781,0.95787,1.25049,0.00084575,0.00084575,0.00084575
100,562.405,0.46882,0.5615,0.98479,0.76461,0.85803,0.83348,0.62051,1.07073,1.07438,1.24089,0.000841625,0.000841625,0.000841625
101,568.144,0.47945,0.57577,0.98761,0.7499,0.84167,0.80821,0.6047,1.04727,1.12631,1.21568,0.0008375,0.0008375,0.0008375
102,573.756,0.47822,0.54255,0.95945,0.74596,0.83636,0.78778,0.56657,1.0594,1.11816,1.19885,0.000833375,0.000833375,0.000833375
103,579.405,0.48939,0.55499,0.98204,0.82501,0.79893,0.83748,0.61955,1.08942,1.06914,1.2304,0.00082925,0.00082925,0.00082925
104,585.101,0.43407,0.51837,0.96908,0.81737,0.86944,0.85666,0.62672,1.05598,0.96011,1.21353,0.000825125,0.000825125,0.000825125
105,590.679,0.45368,0.55176,0.97258,0.85246,0.86408,0.8428,0.6129,1.05096,0.93942,1.20479,0.000821,0.000821,0.000821
106,596.28,0.48563,0.5231,0.98085,0.83648,0.86681,0.83839,0.6088,1.04466,0.94025,1.20694,0.000816875,0.000816875,0.000816875
107,601.96,0.43112,0.47753,0.93759,0.81508,0.84444,0.83191,0.60563,1.0343,0.96205,1.19653,0.00081275,0.00081275,0.00081275
108,607.963,0.4751,0.56776,0.9839,0.8391,0.84444,0.82801,0.6173,0.97874,0.95841,1.17317,0.000808625,0.000808625,0.000808625
109,614.069,0.46599,0.52365,0.96145,0.83183,0.84159,0.82185,0.61893,0.96861,0.95303,1.13615,0.0008045,0.0008045,0.0008045
110,619.887,0.44385,0.48595,0.94786,0.87351,0.80104,0.83003,0.62429,1.00779,0.91105,1.16821,0.000800375,0.000800375,0.000800375
111,625.699,0.42421,0.5259,0.9433,0.88133,0.80174,0.85072,0.63017,1.05693,0.91746,1.19996,0.00079625,0.00079625,0.00079625
112,631.516,0.44518,0.54996,0.97039,0.82326,0.8678,0.85327,0.62566,0.98499,0.88328,1.16744,0.000792125,0.000792125,0.000792125
113,637.386,0.44236,0.50802,0.94996,0.83012,0.89722,0.85265,0.63271,0.9735,0.88761,1.16104,0.000788,0.000788,0.000788
114,643.341,0.44693,0.50345,0.94259,0.81552,0.89722,0.85354,0.63663,0.97965,0.90486,1.15625,0.000783875,0.000783875,0.000783875
115,649.055,0.44712,0.51031,0.93731,0.82938,0.86758,0.85813,0.63426,0.97458,0.88002,1.14804,0.00077975,0.00077975,0.00077975
116,654.94,0.44058,0.53343,0.96017,0.84651,0.87375,0.87722,0.6337,1.01141,0.8512,1.18509,0.000775625,0.000775625,0.000775625
117,660.754,0.44189,0.50993,0.9877,0.85915,0.89722,0.87634,0.64254,0.98616,0.81214,1.18962,0.0007715,0.0007715,0.0007715
118,666.521,0.43407,0.51192,0.96004,0.89332,0.89045,0.89206,0.66127,0.97749,0.78903,1.18819,0.000767375,0.000767375,0.000767375
119,672.227,0.4145,0.49684,0.96556,0.90757,0.88141,0.89706,0.65288,1.01952,0.79905,1.21753,0.00076325,0.00076325,0.00076325
120,677.908,0.41289,0.47624,0.95644,0.90232,0.89489,0.88742,0.614,1.06229,0.82426,1.24909,0.000759125,0.000759125,0.000759125
121,683.658,0.45903,0.53232,0.9792,0.89998,0.89991,0.878,0.62835,1.06426,0.81365,1.25146,0.000755,0.000755,0.000755
122,689.788,0.45235,0.54491,0.97731,0.8959,0.89668,0.86765,0.61599,1.03892,0.79584,1.22415,0.000750875,0.000750875,0.000750875
123,695.78,0.4337,0.51538,0.97553,0.87606,0.92222,0.87135,0.61351,1.05453,0.8196,1.20212,0.00074675,0.00074675,0.00074675
124,701.518,0.40422,0.46763,0.94242,0.90107,0.8635,0.86831,0.63357,1.12516,0.87501,1.26965,0.000742625,0.000742625,0.000742625
125,707.423,0.43312,0.47356,0.9275,0.89315,0.87222,0.86838,0.60551,1.14917,0.90593,1.26563,0.0007385,0.0007385,0.0007385
126,713.209,0.44188,0.49177,0.9632,0.87531,0.87222,0.87963,0.62078,1.12284,0.91864,1.24153,0.000734375,0.000734375,0.000734375
127,718.904,0.39785,0.46822,0.94648,0.83931,0.87222,0.87407,0.63707,1.06668,0.88376,1.15823,0.00073025,0.00073025,0.00073025
128,724.816,0.41353,0.46473,0.94271,0.87714,0.89722,0.86879,0.62543,1.06119,0.87209,1.16696,0.000726125,0.000726125,0.000726125
129,730.603,0.41191,0.47427,0.94009,0.88203,0.89722,0.87575,0.63243,1.05638,0.85307,1.18774,0.000722,0.000722,0.000722
130,736.285,0.43876,0.4788,0.96152,0.87719,0.88197,0.88108,0.62988,1.01256,0.84365,1.17601,0.000717875,0.000717875,0.000717875
131,741.941,0.42505,0.46456,0.9543,0.87357,0.89042,0.89178,0.64395,0.98221,0.84434,1.1479,0.00071375,0.00071375,0.00071375
132,747.904,0.43576,0.48507,0.95455,0.89376,0.89545,0.9032,0.64593,1.07068,0.805,1.26636,0.000709625,0.000709625,0.000709625
133,753.619,0.41886,0.45222,0.94646,0.8588,0.89722,0.8978,0.65159,1.0813,0.77569,1.26341,0.0007055,0.0007055,0.0007055
134,759.575,0.43182,0.46718,0.96497,0.90065,0.86108,0.9145,0.68283,1.04512,0.77723,1.21181,0.000701375,0.000701375,0.000701375
135,765.522,0.4503,0.47674,0.96712,0.83663,0.89771,0.92691,0.6985,1.00825,0.78353,1.16874,0.00069725,0.00069725,0.00069725
136,771.479,0.4258,0.47116,0.98024,0.84971,0.81756,0.91875,0.65227,1.02991,0.90466,1.19436,0.000693125,0.000693125,0.000693125
137,777.385,0.41807,0.45768,0.97639,0.86303,0.81739,0.87602,0.63561,1.04384,0.93918,1.22124,0.000689,0.000689,0.000689
138,783.037,0.39976,0.42474,0.93567,0.84465,0.81416,0.86209,0.62959,1.02128,0.99427,1.19045,0.000684875,0.000684875,0.000684875
139,788.866,0.39893,0.44068,0.95571,0.83938,0.81128,0.87933,0.64957,0.97467,0.99344,1.15035,0.00068075,0.00068075,0.00068075
140,794.639,0.41233,0.46307,0.95216,0.84731,0.81096,0.87097,0.6255,0.99196,1.01518,1.16827,0.000676625,0.000676625,0.000676625
141,800.2,0.37885,0.44547,0.94312,0.83442,0.80967,0.86432,0.61127,1.01155,1.00865,1.17244,0.0006725,0.0006725,0.0006725
142,805.721,0.40576,0.44991,0.92507,0.79483,0.81016,0.84679,0.61952,1.01651,1.00586,1.1592,0.000668375,0.000668375,0.000668375
143,811.444,0.40343,0.44713,0.93853,0.78561,0.85311,0.85039,0.61852,1.00088,0.97174,1.16458,0.00066425,0.00066425,0.00066425
144,817.153,0.426,0.44923,0.9292,0.83461,0.82143,0.84971,0.63132,0.97301,0.8954,1.17949,0.000660125,0.000660125,0.000660125
145,823.27,0.39887,0.46863,0.95544,0.86049,0.82318,0.851,0.62833,0.96134,0.88142,1.18465,0.000656,0.000656,0.000656
146,829.294,0.41388,0.44115,0.95543,0.85371,0.83174,0.85266,0.61744,0.96107,0.86781,1.20121,0.000651875,0.000651875,0.000651875
147,835.197,0.40841,0.44799,0.94201,0.82817,0.88331,0.85983,0.62115,0.96183,0.87468,1.19639,0.00064775,0.00064775,0.00064775
148,840.951,0.40436,0.42265,0.93874,0.81499,0.87889,0.84583,0.63371,0.93387,0.90176,1.14663,0.000643625,0.000643625,0.000643625
149,846.552,0.403,0.45212,0.95735,0.82752,0.86209,0.85786,0.63792,0.93828,0.94099,1.16113,0.0006395,0.0006395,0.0006395
150,852.183,0.40141,0.44459,0.9246,0.90714,0.80686,0.85835,0.63541,0.96612,0.95358,1.17224,0.000635375,0.000635375,0.000635375
151,857.796,0.40538,0.44323,0.92618,0.90247,0.79532,0.84435,0.60978,1.00935,0.97192,1.18691,0.00063125,0.00063125,0.00063125
152,863.593,0.37718,0.41537,0.93343,0.90182,0.82197,0.85189,0.625,0.97525,0.88081,1.17243,0.000627125,0.000627125,0.000627125
153,869.398,0.40828,0.43124,0.93832,0.90307,0.85288,0.86314,0.64674,0.97781,0.84209,1.16868,0.000623,0.000623,0.000623
154,875.322,0.39743,0.43184,0.938,0.90306,0.84677,0.8609,0.63597,1.00539,0.85569,1.17269,0.000618875,0.000618875,0.000618875
155,881.115,0.39923,0.45817,0.95123,0.90375,0.85079,0.86156,0.62997,1.03912,0.87694,1.18956,0.00061475,0.00061475,0.00061475
156,886.859,0.40179,0.42069,0.93326,0.90043,0.86184,0.86402,0.64122,1.06271,0.81857,1.22608,0.000610625,0.000610625,0.000610625
157,892.635,0.38534,0.42204,0.95625,0.88408,0.88263,0.87354,0.6374,1.08288,0.8274,1.21108,0.0006065,0.0006065,0.0006065
158,898.226,0.39042,0.42236,0.94504,0.86346,0.8446,0.86413,0.62057,1.09553,0.83639,1.19976,0.000602375,0.000602375,0.000602375
159,903.927,0.38094,0.40328,0.91419,0.85277,0.87222,0.86916,0.62166,1.06763,0.83389,1.16296,0.00059825,0.00059825,0.00059825
160,909.565,0.38439,0.41347,0.9404,0.89499,0.82222,0.8631,0.62389,1.01684,0.8112,1.13671,0.000594125,0.000594125,0.000594125
161,915.401,0.38803,0.40009,0.91249,0.90436,0.83984,0.87623,0.63435,0.97715,0.80817,1.12329,0.00059,0.00059,0.00059
162,921.452,0.39797,0.42295,0.92519,0.87384,0.83835,0.87103,0.65013,0.95956,0.80346,1.10961,0.000585875,0.000585875,0.000585875
163,927.351,0.38294,0.39329,0.93155,0.87883,0.84722,0.88012,0.62946,0.99388,0.81348,1.11666,0.00058175,0.00058175,0.00058175
164,933.328,0.41748,0.42877,0.95482,0.90365,0.85166,0.88387,0.62975,1.01802,0.82286,1.1557,0.000577625,0.000577625,0.000577625
165,939.213,0.40189,0.39063,0.94367,0.88652,0.8621,0.8857,0.65531,0.96843,0.77895,1.16114,0.0005735,0.0005735,0.0005735
166,945.1,0.40878,0.42042,0.93145,0.88418,0.89489,0.88684,0.66788,0.9424,0.78996,1.16729,0.000569375,0.000569375,0.000569375
167,950.574,0.41314,0.40739,0.94113,0.88304,0.89174,0.88213,0.65762,0.94807,0.79702,1.18105,0.00056525,0.00056525,0.00056525
168,956.302,0.38966,0.42061,0.94508,0.88976,0.89146,0.8744,0.62951,1.0554,0.82551,1.27442,0.000561125,0.000561125,0.000561125
169,961.927,0.38295,0.39073,0.91472,0.88056,0.88908,0.87178,0.61959,1.05188,0.81611,1.27992,0.000557,0.000557,0.000557
170,967.567,0.3765,0.3955,0.93284,0.89056,0.87242,0.87612,0.63722,1.01498,0.80481,1.22557,0.000552875,0.000552875,0.000552875
171,973.364,0.35583,0.39936,0.93266,0.87488,0.92133,0.88363,0.66782,0.97153,0.81821,1.15874,0.00054875,0.00054875,0.00054875
172,979.374,0.39329,0.4001,0.92159,0.86577,0.91539,0.8825,0.66363,0.97283,0.75773,1.11757,0.000544625,0.000544625,0.000544625
173,985.142,0.38497,0.39719,0.92065,0.87063,0.86555,0.87542,0.64651,0.99892,0.7758,1.12258,0.0005405,0.0005405,0.0005405
174,990.881,0.37798,0.37974,0.91528,0.87876,0.88938,0.88054,0.65829,0.9951,0.78742,1.1215,0.000536375,0.000536375,0.000536375
175,996.584,0.39396,0.40014,0.94394,0.87791,0.89397,0.87335,0.65642,0.98829,0.83275,1.14228,0.00053225,0.00053225,0.00053225
176,1002.39,0.37779,0.39186,0.93005,0.87164,0.89106,0.86837,0.66767,0.93567,0.84039,1.12237,0.000528125,0.000528125,0.000528125
177,1008.14,0.38353,0.37951,0.91718,0.90541,0.87222,0.86239,0.66045,0.9346,0.8553,1.1252,0.000524,0.000524,0.000524
178,1013.95,0.38491,0.39819,0.92036,0.90107,0.84352,0.86899,0.67046,0.92999,0.82896,1.13929,0.000519875,0.000519875,0.000519875
179,1019.74,0.34,0.34873,0.9122,0.90825,0.84372,0.86183,0.65844,0.94462,0.83349,1.13163,0.00051575,0.00051575,0.00051575
180,1025.69,0.3661,0.37916,0.91489,0.90622,0.85751,0.85929,0.64819,1.01603,0.87365,1.19007,0.000511625,0.000511625,0.000511625
181,1031.44,0.37628,0.39312,0.92713,0.90294,0.83695,0.85936,0.64871,1.01433,0.86091,1.18439,0.0005075,0.0005075,0.0005075
182,1037.18,0.35367,0.38942,0.91275,0.90389,0.85029,0.86426,0.65396,0.98096,0.80793,1.16639,0.000503375,0.000503375,0.000503375
183,1042.89,0.35194,0.38009,0.92833,0.90423,0.86944,0.8638,0.66846,0.94025,0.79911,1.13608,0.00049925,0.00049925,0.00049925
184,1048.55,0.37649,0.38811,0.90783,0.87543,0.88828,0.8644,0.65071,0.9767,0.78777,1.15563,0.000495125,0.000495125,0.000495125
185,1054.41,0.35955,0.37475,0.91802,0.88286,0.89654,0.86302,0.65263,0.9649,0.80509,1.14368,0.000491,0.000491,0.000491
186,1060.25,0.35317,0.3715,0.88671,0.87021,0.88264,0.86603,0.65849,0.97049,0.80698,1.12697,0.000486875,0.000486875,0.000486875
