epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,55.6028,0.57305,0.88078,1.03292,0.73324,0.84991,0.90962,0.67854,0.93619,1.53913,1.10313,0.0010025,0.0010025,0.0010025
22,57.8748,0.56029,0.84433,0.98432,0.7382,0.82859,0.88325,0.66249,0.95487,1.55293,1.09214,0.000990125,0.000990125,0.000990125
23,60.1156,0.58891,0.84203,1.01906,0.75553,0.80537,0.88858,0.66532,0.99209,1.5322,1.11513,0.00097775,0.00097775,0.00097775
24,62.3463,0.56872,0.80509,0.98132,0.80367,0.82826,0.84467,0.62133,0.97134,1.37247,1.14945,0.000965375,0.000965375,0.000965375
25,64.6844,0.53592,0.78071,0.98469,0.75294,0.8459,0.82965,0.63182,0.91285,1.32679,1.11133,0.000953,0.000953,0.000953
26,66.9249,0.52485,0.77992,0.98956,0.76417,0.87306,0.8641,0.65232,0.91827,1.29994,1.14849,0.000940625,0.000940625,0.000940625
27,69.1499,0.51584,0.7904,0.97313,0.75393,0.89331,0.89781,0.67302,0.9171,1.31043,1.12697,0.00092825,0.00092825,0.00092825
28,71.3769,0.53689,0.81059,0.99311,0.81884,0.91917,0.89408,0.69829,0.83752,1.08658,1.04993,0.000915875,0.000915875,0.000915875
29,73.7426,0.52647,0.74629,0.98949,0.79467,0.86495,0.88993,0.70132,0.81872,1.08695,0.98475,0.0009035,0.0009035,0.0009035
30,76.0081,0.54943,0.77741,1.00234,0.81404,0.90463,0.90091,0.68355,0.87264,1.12941,0.97778,0.000891125,0.000891125,0.000891125
31,78.1777,0.53485,0.81435,1.00018,0.77684,0.90167,0.90004,0.67137,0.94371,1.16594,1.0158,0.00087875,0.00087875,0.00087875
32,80.4261,0.49648,0.76812,0.99123,0.88913,0.91153,0.89877,0.67741,0.88994,1.01752,1.03261,0.000866375,0.000866375,0.000866375
33,82.5947,0.49899,0.79601,0.97446,0.8458,0.91929,0.87881,0.66707,0.89487,1.03824,1.02614,0.000854,0.000854,0.000854
34,84.8534,0.49043,0.73798,0.97217,0.86377,0.89273,0.86474,0.66254,0.88886,1.14505,1.03216,0.000841625,0.000841625,0.000841625
35,87.075,0.47613,0.71087,0.96135,0.87048,0.91425,0.87603,0.67284,0.90227,1.1666,1.03905,0.00082925,0.00082925,0.00082925
36,89.2895,0.49036,0.67682,0.94051,0.82546,0.90418,0.88148,0.64681,0.95961,1.11401,1.07104,0.000816875,0.000816875,0.000816875
37,91.5133,0.49261,0.71336,0.97627,0.89549,0.85729,0.88728,0.66974,0.95419,1.10051,1.08039,0.0008045,0.0008045,0.0008045
38,93.7421,0.48845,0.6875,0.94607,0.89497,0.89128,0.88951,0.66938,0.93285,1.06396,1.06173,0.000792125,0.000792125,0.000792125
39,96.0312,0.50707,0.71192,0.99313,0.89172,0.89722,0.88728,0.66042,0.94857,1.02023,1.08458,0.00077975,0.00077975,0.00077975
40,98.2974,0.49384,0.65999,0.96265,0.88702,0.86944,0.8719,0.6678,0.87743,0.99448,0.97754,0.000767375,0.000767375,0.000767375
41,100.62,0.49603,0.67662,0.95419,0.85991,0.89365,0.88029,0.66511,0.87756,1.03037,0.97153,0.000755,0.000755,0.000755
42,102.867,0.51829,0.66162,0.98776,0.89238,0.86123,0.87871,0.65579,0.94509,1.0485,1.02895,0.000742625,0.000742625,0.000742625
43,105.085,0.4845,0.66998,0.9703,0.90494,0.84908,0.87512,0.64083,1.01601,1.05362,1.10706,0.00073025,0.00073025,0.00073025
44,107.361,0.5084,0.66769,0.98535,0.84327,0.8543,0.88235,0.62952,1.06321,1.03645,1.11421,0.000717875,0.000717875,0.000717875
45,109.572,0.46377,0.66099,0.96014,0.81024,0.88704,0.86251,0.63807,1.01403,1.01017,1.06758,0.0007055,0.0007055,0.0007055
46,111.925,0.46982,0.64187,0.94937,0.83202,0.88996,0.85049,0.63393,0.97371,0.96562,1.03473,0.000693125,0.000693125,0.000693125
47,114.191,0.46683,0.6323,0.96036,0.84711,0.85776,0.8582,0.65415,0.93916,0.95504,1.01163,0.00068075,0.00068075,0.00068075
48,116.571,0.45867,0.63631,0.93948,0.89566,0.87602,0.86274,0.66492,0.93619,0.97544,1.01483,0.000668375,0.000668375,0.000668375
49,118.999,0.43048,0.59179,0.94673,0.90381,0.88923,0.86199,0.64433,0.93722,0.93665,1.00466,0.000656,0.000656,0.000656
50,121.326,0.47927,0.60803,0.97596,0.88448,0.86944,0.89726,0.68493,0.90641,0.89611,0.97911,0.000643625,0.000643625,0.000643625
51,123.54,0.42021,0.60664,0.93831,0.87791,0.86944,0.90079,0.68903,0.89574,0.87052,0.96879,0.00063125,0.00063125,0.00063125
52,125.807,0.46545,0.57306,0.92135,0.87458,0.91278,0.91214,0.69738,0.88471,0.87608,0.97786,0.000618875,0.000618875,0.000618875
53,128.063,0.41676,0.6097,0.92968,0.90124,0.89287,0.89527,0.68525,0.89558,0.88992,1.01472,0.0006065,0.0006065,0.0006065
54,130.287,0.45746,0.59603,0.93703,0.87217,0.91803,0.87823,0.67575,0.87436,0.90042,0.99298,0.000594125,0.000594125,0.000594125
55,132.477,0.44832,0.56021,0.93958,0.87509,0.89544,0.87629,0.6742,0.86786,0.94176,0.97329,0.00058175,0.00058175,0.00058175
56,134.721,0.45614,0.58453,0.92772,0.85285,0.85805,0.8548,0.65301,0.88478,0.99428,0.97684,0.000569375,0.000569375,0.000569375
57,136.963,0.41519,0.61434,0.94407,0.80638,0.89441,0.85735,0.64513,0.9141,0.98406,0.99785,0.000557,0.000557,0.000557
58,139.221,0.38322,0.5384,0.90862,0.83075,0.86918,0.85441,0.65141,0.91062,0.96607,1.00492,0.000544625,0.000544625,0.000544625
59,141.499,0.42542,0.55212,0.94671,0.83035,0.87222,0.83853,0.63344,0.90776,0.98429,1.00548,0.00053225,0.00053225,0.00053225
60,143.969,0.43532,0.54317,0.94079,0.85348,0.88418,0.841,0.64835,0.96867,0.95489,1.03856,0.000519875,0.000519875,0.000519875
61,146.722,0.40348,0.53533,0.92569,0.86166,0.89136,0.85231,0.6586,0.97825,0.90955,1.04347,0.0005075,0.0005075,0.0005075
62,149.092,0.41099,0.55013,0.93893,0.886,0.88931,0.87318,0.6699,0.93856,0.8962,1.01719,0.000495125,0.000495125,0.000495125
63,151.54,0.43617,0.56799,0.94148,0.88663,0.89081,0.88381,0.68469,0.88839,0.87374,0.99876,0.00048275,0.00048275,0.00048275
64,153.981,0.40851,0.53914,0.9251,0.84608,0.89415,0.88458,0.68748,0.8573,0.91133,0.94816,0.000470375,0.000470375,0.000470375
65,156.294,0.40314,0.51287,0.90796,0.85699,0.89722,0.86902,0.67371,0.87241,0.90829,0.94561,0.000458,0.000458,0.000458
66,158.587,0.40692,0.51443,0.91872,0.87202,0.89654,0.86519,0.67433,0.86838,0.90374,0.94792,0.000445625,0.000445625,0.000445625
67,160.797,0.41249,0.48659,0.91214,0.88426,0.91794,0.87036,0.66544,0.8659,0.83875,0.94673,0.00043325,0.00043325,0.00043325
68,163.27,0.37866,0.48246,0.90652,0.89858,0.91175,0.88048,0.69519,0.82562,0.77585,0.92881,0.000420875,0.000420875,0.000420875
69,165.471,0.39648,0.51401,0.88702,0.8991,0.91239,0.8777,0.68256,0.82391,0.77022,0.93291,0.0004085,0.0004085,0.0004085
70,167.751,0.39078,0.49918,0.91564,0.90168,0.91626,0.87042,0.69154,0.80763,0.78824,0.93588,0.000396125,0.000396125,0.000396125
71,169.977,0.39271,0.51265,0.91933,0.90652,0.91719,0.86099,0.68552,0.79964,0.81834,0.93371,0.00038375,0.00038375,0.00038375
72,172.108,0.38915,0.5116,0.91334,0.90644,0.92222,0.86595,0.68381,0.824,0.83833,0.92454,0.000371375,0.000371375,0.000371375
73,174.253,0.40035,0.53305,0.93745,0.89898,0.92074,0.86688,0.67948,0.85578,0.85398,0.92986,0.000359,0.000359,0.000359
74,176.404,0.3621,0.49946,0.93455,0.89258,0.92222,0.86062,0.65442,0.86549,0.86472,0.93889,0.000346625,0.000346625,0.000346625
75,178.496,0.40475,0.4844,0.90858,0.89693,0.92222,0.86054,0.64447,0.88298,0.84576,0.95092,0.00033425,0.00033425,0.00033425
76,180.619,0.34533,0.47278,0.9112,0.90358,0.91642,0.86418,0.65943,0.86136,0.87443,0.96308,0.000321875,0.000321875,0.000321875
77,182.835,0.3823,0.49522,0.92725,0.87526,0.9139,0.86497,0.66969,0.8504,0.86544,0.9587,0.0003095,0.0003095,0.0003095
78,184.965,0.35477,0.4799,0.91372,0.83993,0.92222,0.86127,0.67194,0.84909,0.85856,0.9543,0.000297125,0.000297125,0.000297125
79,187.031,0.3587,0.49294,0.91677,0.84718,0.9207,0.87179,0.68039,0.85691,0.85035,0.95094,0.00028475,0.00028475,0.00028475
80,189.141,0.37086,0.48373,0.9099,0.84714,0.92222,0.87557,0.67938,0.86047,0.85222,0.93911,0.000272375,0.000272375,0.000272375
81,191.531,0.35572,0.44339,0.89596,0.84676,0.91467,0.87665,0.68273,0.86281,0.83837,0.9372,0.00026,0.00026,0.00026
82,193.849,0.34873,0.46248,0.89477,0.84391,0.89722,0.8777,0.68569,0.85412,0.84377,0.93768,0.000247625,0.000247625,0.000247625
83,196.082,0.39754,0.49326,0.96557,0.85196,0.89722,0.87834,0.68802,0.85056,0.84513,0.93977,0.00023525,0.00023525,0.00023525
84,198.408,0.34865,0.48205,0.92719,0.87071,0.8788,0.88346,0.70039,0.84713,0.82414,0.94351,0.000222875,0.000222875,0.000222875
85,200.903,0.37824,0.45366,0.91785,0.87348,0.87889,0.88346,0.69553,0.84423,0.81304,0.94198,0.0002105,0.0002105,0.0002105
86,203.264,0.3359,0.44355,0.92051,0.87338,0.87693,0.87887,0.69212,0.84627,0.81202,0.93671,0.000198125,0.000198125,0.000198125
87,205.714,0.35346,0.45241,0.9258,0.87512,0.87645,0.87777,0.68333,0.84774,0.80346,0.93223,0.00018575,0.00018575,0.00018575
88,208.471,0.36715,0.50411,0.93103,0.87195,0.87567,0.88083,0.69251,0.85503,0.81269,0.93424,0.000173375,0.000173375,0.000173375
89,211.33,0.33938,0.446,0.90821,0.87064,0.87568,0.877,0.68998,0.85542,0.81566,0.93422,0.000161,0.000161,0.000161
90,214.353,0.35626,0.45949,0.94373,0.87453,0.87585,0.87611,0.68147,0.85459,0.81979,0.93401,0.000148625,0.000148625,0.000148625
91,217.087,0.38838,0.65942,0.91327,0.8759,0.8764,0.87381,0.67922,0.85339,0.83089,0.93501,0.00013625,0.00013625,0.00013625
92,219.287,0.38597,0.6189,0.89194,0.90908,0.90238,0.86653,0.67421,0.82966,0.79144,0.92617,0.000123875,0.000123875,0.000123875
93,221.484,0.35003,0.5536,0.83913,0.91075,0.90522,0.86479,0.67869,0.82264,0.77105,0.92361,0.0001115,0.0001115,0.0001115
94,223.888,0.34652,0.54996,0.84868,0.91016,0.90873,0.86398,0.67563,0.81498,0.77762,0.91902,9.9125e-05,9.9125e-05,9.9125e-05
95,226.141,0.3671,0.52181,0.90591,0.90905,0.9076,0.86385,0.6877,0.81375,0.77866,0.91639,8.675e-05,8.675e-05,8.675e-05
96,228.362,0.36602,0.51692,0.88774,0.90199,0.91286,0.86386,0.69119,0.80657,0.7918,0.91264,7.4375e-05,7.4375e-05,7.4375e-05
97,230.605,0.35237,0.5145,0.85524,0.9012,0.91266,0.8839,0.71577,0.80271,0.7943,0.90846,6.2e-05,6.2e-05,6.2e-05
98,232.778,0.33151,0.50628,0.86143,0.90112,0.90998,0.88414,0.7167,0.798,0.79241,0.90608,4.9625e-05,4.9625e-05,4.9625e-05
99,234.963,0.34642,0.52177,0.89725,0.8955,0.91535,0.88453,0.71702,0.79551,0.78901,0.90395,3.725e-05,3.725e-05,3.725e-05
100,237.103,0.34018,0.51248,0.88621,0.90689,0.90522,0.88565,0.71295,0.79713,0.78342,0.90428,2.4875e-05,2.4875e-05,2.4875e-05
