epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.7632,1.82034,15.8576,1.94917,0.33902,0.16389,0.11963,0.07544,1.58072,12.6175,1.65185,0.09307,7e-05,7e-05
2,22.754,1.40509,8.70844,1.67961,0.55131,0.31667,0.49235,0.32821,1.80076,7.55512,2.03932,0.0851497,0.000149703,0.000149703
