epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,118.365,0.47006,0.68932,0.98031,0.87073,0.86248,0.85647,0.64425,0.88182,1.11046,0.97085,0.000742625,0.000742625,0.000742625
43,120.85,0.46725,0.67059,0.93702,0.83021,0.89681,0.83585,0.63352,0.92862,1.15163,1.005,0.00073025,0.00073025,0.00073025
44,123.663,0.4656,0.65409,0.94065,0.81918,0.86749,0.82742,0.598,1.03964,1.2612,1.05655,0.000717875,0.000717875,0.000717875
45,126.663,0.45715,0.61652,0.91507,0.81925,0.88803,0.83671,0.6095,1.0197,1.20012,1.04247,0.0007055,0.0007055,0.0007055
46,129.429,0.46448,0.63377,0.93603,0.86162,0.8902,0.84749,0.61382,0.98759,1.15612,1.03332,0.000693125,0.000693125,0.000693125
47,132.577,0.44347,0.60293,0.92981,0.85073,0.88382,0.85062,0.62384,0.95892,1.13316,1.02088,0.00068075,0.00068075,0.00068075
48,135.478,0.45919,0.63023,0.93388,0.77447,0.88425,0.83575,0.61876,0.8906,1.08888,0.9628,0.000668375,0.000668375,0.000668375
49,138.472,0.44862,0.62945,0.95802,0.85758,0.8832,0.8415,0.64104,0.8602,0.98014,0.93653,0.000656,0.000656,0.000656
50,141.688,0.44145,0.61435,0.94699,0.86997,0.89237,0.84775,0.6475,0.86934,0.95211,0.96435,0.000643625,0.000643625,0.000643625
51,144.919,0.46392,0.62096,0.94201,0.86788,0.88956,0.85267,0.63141,0.92339,0.96128,1.04733,0.00063125,0.00063125,0.00063125
52,149.198,0.44386,0.59318,0.91939,0.86754,0.89194,0.86722,0.63842,0.97778,0.98866,1.09468,0.000618875,0.000618875,0.000618875
53,151.986,0.44393,0.60856,0.92413,0.85987,0.89289,0.87295,0.64836,0.96354,0.91959,1.11885,0.0006065,0.0006065,0.0006065
54,154.805,0.42704,0.59155,0.93488,0.87586,0.89351,0.86682,0.6598,0.95854,0.88222,1.13983,0.000594125,0.000594125,0.000594125
55,157.509,0.44859,0.59394,0.9536,0.87498,0.89722,0.86609,0.65442,0.91753,0.87287,1.05761,0.00058175,0.00058175,0.00058175
56,160.15,0.42576,0.64437,0.93555,0.8857,0.88156,0.8739,0.6626,0.90169,0.85396,1.085,0.000569375,0.000569375,0.000569375
57,162.711,0.42939,0.57428,0.93284,0.83512,0.89722,0.8623,0.65394,0.90559,0.87292,1.09786,0.000557,0.000557,0.000557
58,165.27,0.43629,0.58888,0.92213,0.84043,0.89267,0.85312,0.64888,0.89664,0.90319,1.07599,0.000544625,0.000544625,0.000544625
59,168.022,0.41917,0.5605,0.92947,0.87067,0.85457,0.8605,0.64251,0.91402,0.92707,1.06005,0.00053225,0.00053225,0.00053225
60,170.993,0.41586,0.55992,0.93405,0.84299,0.87776,0.86484,0.64479,0.92261,0.91842,1.03407,0.000519875,0.000519875,0.000519875
61,174.154,0.43049,0.60027,0.933,0.85776,0.90072,0.86973,0.66116,0.86372,0.88993,0.99908,0.0005075,0.0005075,0.0005075
62,177.306,0.42566,0.56329,0.93444,0.86957,0.90382,0.8717,0.67644,0.84453,0.89111,1.00332,0.000495125,0.000495125,0.000495125
63,179.995,0.41285,0.5695,0.91319,0.87433,0.92222,0.8717,0.66233,0.85971,0.8798,1.02158,0.00048275,0.00048275,0.00048275
64,182.716,0.4087,0.55172,0.92086,0.87768,0.91956,0.87887,0.67202,0.88123,0.82564,1.03973,0.000470375,0.000470375,0.000470375
65,185.506,0.38676,0.54983,0.91444,0.87515,0.91743,0.88604,0.67572,0.88873,0.84986,1.03678,0.000458,0.000458,0.000458
66,188.101,0.41023,0.56022,0.94023,0.88496,0.91237,0.89213,0.68511,0.86497,0.85495,1.02384,0.000445625,0.000445625,0.000445625
