epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,74.7797,0.54417,0.84788,0.96507,0.80648,0.85617,0.89929,0.60311,1.12843,1.16612,1.31418,0.00092825,0.00092825,0.00092825
28,77.2305,0.54586,0.83271,0.94259,0.81761,0.817,0.84384,0.56502,1.11488,1.32585,1.18268,0.000915875,0.000915875,0.000915875
29,79.6584,0.56119,0.78266,0.95329,0.82052,0.87499,0.88724,0.60765,1.04622,1.2256,1.159,0.0009035,0.0009035,0.0009035
30,82.0032,0.56728,0.79315,0.96061,0.82655,0.90184,0.87235,0.62257,0.9708,1.10031,1.09563,0.000891125,0.000891125,0.000891125
31,84.48,0.49922,0.74936,0.9286,0.85173,0.82943,0.86032,0.6407,0.89065,1.09675,0.9932,0.00087875,0.00087875,0.00087875
32,86.865,0.52325,0.78689,0.93109,0.81632,0.8545,0.83867,0.61166,0.98868,1.1728,1.08014,0.000866375,0.000866375,0.000866375
33,89.6035,0.55452,0.749,0.94219,0.79414,0.80544,0.8355,0.60718,1.02034,1.24069,1.12486,0.000854,0.000854,0.000854
34,92.2483,0.53684,0.71707,0.9465,0.82472,0.77663,0.82941,0.59988,0.9719,1.16504,1.09834,0.000841625,0.000841625,0.000841625
35,94.6131,0.54093,0.83487,0.95339,0.80969,0.78372,0.83359,0.60959,0.96143,1.16814,1.06941,0.00082925,0.00082925,0.00082925
36,96.9686,0.51147,0.7542,0.93926,0.83993,0.88754,0.85798,0.62003,1.00754,1.10376,1.08446,0.000816875,0.000816875,0.000816875
37,99.3284,0.50615,0.74912,0.93519,0.86227,0.8731,0.85152,0.60453,1.02092,1.13458,1.11632,0.0008045,0.0008045,0.0008045
38,101.679,0.52528,0.70937,0.93452,0.82868,0.83428,0.81858,0.57112,1.00617,1.22848,1.12503,0.000792125,0.000792125,0.000792125
39,104.069,0.49838,0.68935,0.93823,0.80744,0.84278,0.81692,0.55751,1.02521,1.3085,1.14501,0.00077975,0.00077975,0.00077975
40,106.568,0.51436,0.72884,0.94104,0.71468,0.80788,0.76195,0.51591,1.05035,1.27415,1.15668,0.000767375,0.000767375,0.000767375
41,109.052,0.55084,0.76367,0.97234,0.81083,0.84167,0.80133,0.55383,1.02783,1.20651,1.13235,0.000755,0.000755,0.000755
42,111.416,0.51448,0.68344,0.96038,0.84371,0.862,0.82348,0.59304,0.962,1.15026,1.1089,0.000742625,0.000742625,0.000742625
43,113.734,0.50765,0.70563,0.93044,0.80655,0.88412,0.82305,0.61601,0.89601,1.12555,1.05147,0.00073025,0.00073025,0.00073025
44,116.095,0.49074,0.68188,0.93707,0.82739,0.86631,0.85054,0.61659,0.9451,1.13344,1.03317,0.000717875,0.000717875,0.000717875
45,118.829,0.48997,0.63126,0.89643,0.85652,0.85518,0.84808,0.60521,0.99643,1.09147,1.08113,0.0007055,0.0007055,0.0007055
46,121.586,0.4903,0.61878,0.91647,0.86608,0.84371,0.8397,0.59755,1.02604,1.0413,1.11542,0.000693125,0.000693125,0.000693125
47,123.94,0.47558,0.63341,0.91431,0.86325,0.84134,0.83684,0.59524,1.04793,1.01,1.15578,0.00068075,0.00068075,0.00068075
48,126.429,0.47872,0.63463,0.90983,0.82022,0.86054,0.80853,0.57543,1.05863,1.02566,1.14971,0.000668375,0.000668375,0.000668375
49,128.84,0.48863,0.63425,0.95294,0.81962,0.8583,0.81497,0.58258,1.05639,1.01118,1.15522,0.000656,0.000656,0.000656
50,131.309,0.50013,0.66725,0.94373,0.81929,0.86965,0.81648,0.59521,1.03791,1.00966,1.12453,0.000643625,0.000643625,0.000643625
51,133.713,0.49621,0.64248,0.93085,0.83131,0.87222,0.82676,0.60962,1.01279,1.00373,1.1012,0.00063125,0.00063125,0.00063125
52,136.141,0.48365,0.62656,0.91329,0.88414,0.87222,0.83747,0.61422,0.97296,0.9178,1.08178,0.000618875,0.000618875,0.000618875
53,138.523,0.48269,0.60405,0.91032,0.89365,0.87222,0.84388,0.62111,0.92899,0.88777,1.03128,0.0006065,0.0006065,0.0006065
54,140.912,0.4593,0.59391,0.91772,0.87031,0.85679,0.86493,0.65022,0.90694,0.87415,1.01429,0.000594125,0.000594125,0.000594125
55,143.274,0.47025,0.60965,0.93811,0.88241,0.85062,0.87764,0.66368,0.90867,0.86149,1.02542,0.00058175,0.00058175,0.00058175
56,145.901,0.4309,0.61057,0.90491,0.8646,0.89311,0.88634,0.6938,0.86944,0.85545,1.01338,0.000569375,0.000569375,0.000569375
57,148.711,0.45128,0.57573,0.90662,0.87621,0.88328,0.88266,0.68065,0.86149,0.9013,1.01053,0.000557,0.000557,0.000557
58,151.449,0.46457,0.6035,0.91255,0.86979,0.8891,0.87788,0.66878,0.85495,0.89772,1.0002,0.000544625,0.000544625,0.000544625
59,153.849,0.428,0.56359,0.90366,0.8768,0.89194,0.88228,0.67678,0.88808,0.88574,1.00708,0.00053225,0.00053225,0.00053225
60,156.398,0.4508,0.55804,0.92218,0.83468,0.89658,0.86925,0.66301,0.9138,0.89563,1.00952,0.000519875,0.000519875,0.000519875
61,158.766,0.46577,0.57556,0.91065,0.8397,0.88558,0.86926,0.65303,0.88177,0.86304,1.00174,0.0005075,0.0005075,0.0005075
62,161.206,0.43546,0.5601,0.91093,0.84296,0.88477,0.86553,0.66946,0.85908,0.85758,0.99838,0.000495125,0.000495125,0.000495125
63,163.607,0.43734,0.54292,0.89213,0.83214,0.90628,0.8666,0.66152,0.85849,0.86855,0.99371,0.00048275,0.00048275,0.00048275
64,166.02,0.45582,0.57061,0.90973,0.87632,0.83639,0.85754,0.66269,0.88048,0.93433,0.97647,0.000470375,0.000470375,0.000470375
65,168.376,0.41602,0.54471,0.88641,0.87749,0.8341,0.8597,0.65789,0.9031,0.94976,0.97446,0.000458,0.000458,0.000458
66,170.958,0.43013,0.5427,0.92169,0.88285,0.83273,0.87098,0.66285,0.91804,0.94155,0.97784,0.000445625,0.000445625,0.000445625
67,173.374,0.42767,0.55509,0.91328,0.89811,0.83315,0.87806,0.64503,0.91868,0.94513,0.98626,0.00043325,0.00043325,0.00043325
68,175.766,0.41221,0.52288,0.89174,0.78965,0.90563,0.88119,0.66369,0.87478,0.9089,0.99127,0.000420875,0.000420875,0.000420875
69,178.392,0.42651,0.54125,0.88894,0.888,0.83292,0.88449,0.65891,0.87579,0.89267,0.98665,0.0004085,0.0004085,0.0004085
70,181.131,0.43768,0.55253,0.91986,0.84541,0.86813,0.87781,0.65594,0.8841,0.90495,0.98784,0.000396125,0.000396125,0.000396125
71,183.564,0.41123,0.52319,0.88458,0.86732,0.87222,0.87617,0.65257,0.90261,0.92282,0.99455,0.00038375,0.00038375,0.00038375
72,186.027,0.38133,0.51769,0.88562,0.85637,0.87126,0.8582,0.62813,0.90011,0.94753,0.98852,0.000371375,0.000371375,0.000371375
73,188.495,0.41052,0.53411,0.9092,0.86341,0.87222,0.85618,0.63359,0.90774,0.95044,0.98976,0.000359,0.000359,0.000359
74,190.885,0.38684,0.52492,0.88855,0.86264,0.87519,0.8541,0.63094,0.91914,0.95165,0.99827,0.000346625,0.000346625,0.000346625
75,193.305,0.40373,0.51023,0.90054,0.87492,0.86636,0.8505,0.63062,0.91625,0.94917,1.00275,0.00033425,0.00033425,0.00033425
76,195.751,0.41754,0.51025,0.88959,0.88544,0.89087,0.85673,0.63877,0.89023,0.90548,0.99833,0.000321875,0.000321875,0.000321875
77,198.237,0.42385,0.51505,0.89428,0.88464,0.88238,0.85847,0.651,0.86481,0.90466,0.98546,0.0003095,0.0003095,0.0003095
78,200.616,0.4122,0.54199,0.91155,0.87206,0.88684,0.86005,0.65652,0.85718,0.90005,0.97782,0.000297125,0.000297125,0.000297125
79,203.046,0.39454,0.50276,0.87875,0.86461,0.88968,0.85902,0.65918,0.86193,0.89406,0.97068,0.00028475,0.00028475,0.00028475
80,205.42,0.39082,0.50501,0.89336,0.89392,0.83646,0.86707,0.67286,0.84771,0.86423,0.96463,0.000272375,0.000272375,0.000272375
81,208.111,0.38302,0.4985,0.87772,0.89309,0.83279,0.86617,0.66908,0.84163,0.88553,0.96393,0.00026,0.00026,0.00026
82,210.829,0.36929,0.46465,0.88326,0.89039,0.82849,0.86804,0.66543,0.84357,0.89258,0.96276,0.000247625,0.000247625,0.000247625
83,213.261,0.38318,0.50336,0.89351,0.89188,0.82426,0.86523,0.66104,0.84057,0.89802,0.96249,0.00023525,0.00023525,0.00023525
84,215.64,0.35667,0.4527,0.87724,0.89307,0.8215,0.86269,0.65954,0.82728,0.90405,0.95042,0.000222875,0.000222875,0.000222875
85,218.013,0.39198,0.49271,0.89674,0.8896,0.82896,0.8646,0.66492,0.82624,0.89032,0.94811,0.0002105,0.0002105,0.0002105
86,220.381,0.3906,0.47104,0.87885,0.89253,0.83328,0.86429,0.65647,0.83245,0.87725,0.95165,0.000198125,0.000198125,0.000198125
87,222.786,0.36312,0.49267,0.88626,0.89374,0.83778,0.86918,0.65099,0.84491,0.88224,0.95997,0.00018575,0.00018575,0.00018575
88,225.229,0.38086,0.46446,0.89176,0.8921,0.84919,0.8764,0.66174,0.85272,0.86856,0.96372,0.000173375,0.000173375,0.000173375
89,227.583,0.35865,0.44174,0.8684,0.89202,0.84905,0.878,0.66221,0.84953,0.8643,0.96367,0.000161,0.000161,0.000161
90,229.946,0.36672,0.4805,0.89717,0.85398,0.89022,0.87823,0.65749,0.84722,0.85788,0.96097,0.000148625,0.000148625,0.000148625
91,232.328,0.39004,0.65604,0.87035,0.85122,0.88656,0.87849,0.6559,0.84335,0.8483,0.96447,0.00013625,0.00013625,0.00013625
92,234.617,0.36805,0.5905,0.84612,0.87805,0.88782,0.87891,0.66577,0.84331,0.85225,0.96609,0.000123875,0.000123875,0.000123875
93,237.145,0.35674,0.53159,0.8563,0.87803,0.88902,0.87501,0.65876,0.84654,0.84978,0.9656,0.0001115,0.0001115,0.0001115
94,239.777,0.36081,0.55838,0.86069,0.8803,0.88796,0.87386,0.65908,0.85093,0.85131,0.96452,9.9125e-05,9.9125e-05,9.9125e-05
95,242.271,0.37091,0.53943,0.88397,0.88369,0.88181,0.87109,0.65937,0.85743,0.84967,0.96673,8.675e-05,8.675e-05,8.675e-05
96,244.529,0.3574,0.5287,0.87616,0.88069,0.8736,0.86774,0.65177,0.8592,0.85199,0.96667,7.4375e-05,7.4375e-05,7.4375e-05
97,246.921,0.35478,0.53171,0.85381,0.88345,0.8748,0.86823,0.64832,0.86025,0.83655,0.96905,6.2e-05,6.2e-05,6.2e-05
98,249.224,0.35177,0.50745,0.85949,0.88385,0.87672,0.86878,0.65067,0.86371,0.82802,0.97096,4.9625e-05,4.9625e-05,4.9625e-05
99,251.939,0.35877,0.5303,0.8511,0.88512,0.87827,0.86852,0.65456,0.8622,0.81642,0.96987,3.725e-05,3.725e-05,3.725e-05
100,254.854,0.33572,0.5123,0.8451,0.88627,0.88059,0.86792,0.65355,0.85817,0.80521,0.9679,2.4875e-05,2.4875e-05,2.4875e-05
